timestamp,etau_J0,etau_J1,etau_J2,etau_J3,etau_J4,etau_J5,etau_J6
2024-07-18T18:28:44.263011,"[  0.18862289  17.1451931    2.04212475 -17.84766579  -0.48372591
  -2.51026535   0.15119532]"
2024-07-18T18:28:44.272927,"[  0.18862289  17.18486595   2.07783031 -17.84766579  -0.45626009
  -2.51026535   0.12098292]"
2024-07-18T18:28:44.282642,"[  0.26400131  17.18486595   2.00641918 -17.84766579  -0.46541536
  -2.53040695   0.09992579]"
2024-07-18T18:28:44.294751,"[  0.18862289  17.18486595   2.07783031 -17.81196022  -0.47457063
  -2.51026535   0.13105372]"
2024-07-18T18:28:44.306296,"[  0.11324447  17.1451931    2.07783031 -17.81196022  -0.44710481
  -2.52033615   0.13105372]"
2024-07-18T18:28:44.320776,"[  0.22432846  17.22057152   2.00641918 -17.77228737  -0.43794954
  -2.52033615   0.07978418]"
2024-07-18T18:28:44.338703,"[  0.07357162  17.1451931    2.07783031 -17.84766579  -0.46541536
  -2.49927902   0.06971338]"
2024-07-18T18:28:44.364280,"[  0.11324447  17.18486595   2.07783031 -17.84766579  -0.46541536
  -2.54139328   0.16126612]"
2024-07-18T18:28:44.405399,"[  0.26400131  17.10552025   2.04212475 -17.84766579  -0.45626009
  -2.52033615   0.09992579]"
2024-07-18T18:28:44.446281,"[  0.14895004  17.1451931    2.04212475 -17.84766579  -0.46541536
  -2.52033615   0.13105372]"
2024-07-18T18:28:44.487286,"[  0.18862289  17.1451931    2.04212475 -17.77228737  -0.46541536
  -2.52033615   0.08985499]"
2024-07-18T18:28:44.529323,"[  0.18862289  17.1451931    2.11750317 -17.77228737  -0.45626009
  -2.53040695   0.12098292]"
2024-07-18T18:28:44.571255,"[  0.18862289  17.18486595   2.07783031 -17.88337135  -0.45626009
  -2.51026535   0.06971338]"
2024-07-18T18:28:44.613296,"[  0.18862289  17.10552025   2.07783031 -17.81196022  -0.47457063
  -2.52033615   0.13105372]"
2024-07-18T18:28:44.655230,"[  0.18862289  17.1451931    2.07783031 -17.81196022  -0.45626009
  -2.53040695   0.14112452]"
2024-07-18T18:28:44.691116,"[  0.22432846  17.1451931    2.07783031 -17.81196022  -0.45626009
  -2.54139328   0.13105372]"
2024-07-18T18:28:44.728051,"[  0.18862289  17.18486595   2.07783031 -17.81196022  -0.45626009
  -2.52033615   0.14112452]"
2024-07-18T18:28:44.770047,"[  0.18862289  17.18486595   2.11750317 -17.77228737  -0.46541536
  -2.51026535   0.06971338]"
2024-07-18T18:28:44.812498,"[  0.18862289  17.1451931    2.00641918 -17.84766579  -0.47457063
  -2.51026535   0.10999659]"
2024-07-18T18:28:44.858594,"[  0.14895004  17.1451931    2.07783031 -17.81196022  -0.46541536
  -2.52033615   0.14112452]"
2024-07-18T18:28:44.906819,"[  0.18862289  17.18486595   2.04212475 -17.84766579  -0.45626009
  -2.53040695   0.10999659]"
2024-07-18T18:28:44.960135,"[  0.11324447  17.1451931    2.07783031 -17.81196022  -0.45626009
  -2.52033615   0.07978418]"
2024-07-18T18:28:45.014136,"[  0.22432846  17.22057152   2.07783031 -17.81196022  -0.47457063
  -2.55146408   0.10999659]"
2024-07-18T18:28:45.073212,"[  0.22432846  17.1451931    2.07783031 -17.84766579  -0.46541536
  -2.53040695   0.06971338]"
2024-07-18T18:28:45.131636,"[  0.18862289  17.1451931    2.07783031 -17.81196022  -0.44710481
  -2.51026535   0.14112452]"
2024-07-18T18:28:45.196593,"[  0.14895004  17.18486595   2.04212475 -17.77228737  -0.45626009
  -2.53040695   0.16126612]"
2024-07-18T18:28:45.262767,"[  0.18862289  17.18486595   2.04212475 -17.84766579  -0.46541536
  -2.51026535   0.06971338]"
2024-07-18T18:28:45.327967,"[  0.18862289  17.1451931    2.07783031 -17.77228737  -0.45626009
  -2.49927902   0.12098292]"
2024-07-18T18:28:45.398728,"[  0.18862289  17.10552025   2.07783031 -17.88337135  -0.45626009
  -2.52033615   0.07978418]"
2024-07-18T18:28:45.470996,"[  0.11324447  17.06981468   2.04212475 -17.81196022  -0.47457063
  -2.53040695   0.06971338]"
2024-07-18T18:28:45.545072,"[  0.22432846  17.1451931    2.00641918 -17.81196022  -0.45626009
  -2.52033615   0.10999659]"
2024-07-18T18:28:45.623370,"[  0.18862289  17.18486595   2.07783031 -17.77228737  -0.43794954
  -2.52033615   0.14112452]"
2024-07-18T18:28:45.705118,"[  0.14895004  17.10552025   2.11750317 -17.81196022  -0.44710481
  -2.52033615   0.08985499]"
2024-07-18T18:28:45.787801,"[  0.14895004  17.22057152   2.07783031 -17.81196022  -0.45626009
  -2.53040695   0.13105372]"
2024-07-18T18:28:45.874053,"[  0.18862289  17.1451931    2.07783031 -17.84766579  -0.45626009
  -2.51026535   0.04957179]"
2024-07-18T18:28:45.961103,"[  0.14895004  17.10552025   2.04212475 -17.84766579  -0.46541536
  -2.53040695   0.15119532]"
2024-07-18T18:28:46.050350,"[  0.14895004  17.18486595   2.07783031 -17.81196022  -0.45626009
  -2.49927902   0.14112452]"
2024-07-18T18:28:46.138919,"[  0.18862289  17.18486595   2.00641918 -17.81196022  -0.44710481
  -2.52033615   0.07978418]"
2024-07-18T18:28:46.231560,"[  0.22432846  17.1451931    2.07783031 -17.84766579  -0.45626009
  -2.52033615   0.14112452]"
2024-07-18T18:28:46.324393,"[  0.14895004  17.18486595   2.15320873 -17.81196022  -0.46541536
  -2.54139328   0.13105372]"
2024-07-18T18:28:46.419884,"[  0.18862289  17.18486595   2.07783031 -17.81196022  -0.47457063
  -2.53040695   0.09992579]"
2024-07-18T18:28:46.518101,"[  0.18862289  17.18486595   2.04212475 -17.77228737  -0.46541536
  -2.51026535   0.13105372]"
2024-07-18T18:28:46.622706,"[  0.18862289  17.1451931    2.07783031 -17.81196022  -0.45626009
  -2.52033615   0.09992579]"
2024-07-18T18:28:46.731679,"[  0.18862289  17.1451931    2.11750317 -17.84766579  -0.47457063
  -2.51026535   0.06971338]"
2024-07-18T18:28:46.839104,"[  0.18862289  17.1451931    2.07783031 -17.84766579  -0.46541536
  -2.52033615   0.06971338]"
2024-07-18T18:28:46.951622,"[  0.18862289  17.18486595   2.07783031 -17.81196022  -0.45626009
  -2.53040695   0.05964259]"
2024-07-18T18:28:47.064329,"[  0.18862289  17.06981468   2.07783031 -17.84766579  -0.43794954
  -2.52033615   0.06971338]"
2024-07-18T18:28:47.171757,"[  0.22432846  17.18486595   2.07783031 -17.81196022  -0.47457063
  -2.51026535   0.10999659]"
2024-07-18T18:28:47.289959,"[  0.26400131  17.22057152   2.04212475 -17.84766579  -0.47457063
  -2.54139328   0.06971338]"
2024-07-18T18:28:47.406693,"[  0.11324447  17.22057152   2.11750317 -17.77228737  -0.45626009
  -2.53040695   0.12098292]"
2024-07-18T18:28:47.524240,"[  0.14895004  17.1451931    2.07783031 -17.84766579  -0.44710481
  -2.51026535   0.15119532]"
2024-07-18T18:28:47.647901,"[  0.14895004  17.1451931    2.07783031 -17.88337135  -0.46541536
  -2.53040695   0.08985499]"
2024-07-18T18:28:47.777734,"[  0.18862289  17.06981468   1.96674621 -17.84766579  -0.47457063
  -2.51026535   0.15119532]"
2024-07-18T18:28:47.906186,"[  0.14895004  17.1451931    2.11750317 -17.84766579  -0.46541536
  -2.53040695   0.12098292]"
2024-07-18T18:28:48.034945,"[  0.18862289  17.1451931    2.04212475 -17.84766579  -0.47457063
  -2.53040695   0.15119532]"
2024-07-18T18:28:48.163779,"[ -0.07321793  17.18486595   1.89136779 -17.95874977  -0.41963899
  -2.53040695   0.06971338]"
2024-07-18T18:28:48.298939,"[ -0.25968033  18.44249535   1.78028381 -19.94239235  -0.37386262
  -2.92957687   0.10999659]"
2024-07-18T18:28:48.442484,"[ -0.03751236  17.98625755   1.96674621 -19.53376198  -0.40132844
  -2.950634     0.10999659]"
2024-07-18T18:28:48.586261,"[ -1.23563242  18.4821682    0.80829895 -21.36664772  -0.32717073
  -3.21247482   0.10999659]"
2024-07-18T18:28:48.729821,"[ -1.30704355  18.44249535   0.73292053 -22.37433815  -0.3830179
  -3.48530197   0.05964259]"
2024-07-18T18:28:48.919286,"[ -1.98148203  19.05345726   0.02674377 -23.76288795  -0.34548128
  -3.93574142   0.03858546]"
2024-07-18T18:28:49.065627,"[  0.22432846  17.56572533   2.11750317 -18.41102028  -0.3830179
  -2.70893478   0.13105372]"
2024-07-18T18:28:49.218350,"[-2.24332285e+00  1.83274441e+01 -2.35097051e-01 -2.38739719e+01
 -2.26462737e-01 -3.54847336e+00  8.37305468e-03]"
2024-07-18T18:28:49.382367,"[ -2.13223886  17.9465847   -0.19939148 -23.19953346  -0.18984164
  -3.64277267  -0.05296728]"
2024-07-18T18:28:49.542378,"[ -0.11289078  16.64928246   1.78028381 -17.66120338  -0.37386262
  -2.37385178   0.07978418]"
2024-07-18T18:28:49.695169,"[-3.66757822e+00  1.83671169e+01 -1.69505799e+00 -2.83252659e+01
 -7.08230883e-02 -4.38709641e+00 -2.18393467e-02]"
2024-07-18T18:28:49.852233,"[  0.18862289  16.76433372   2.00641918 -16.72492409  -0.43794954
  -2.39490891   0.06971338]"
2024-07-18T18:28:50.006492,"[ -1.38242197  16.99443626   0.54645813 -20.98975563  -0.19899692
  -3.04493332   0.06971338]"
2024-07-18T18:28:50.162613,"[ -3.88974619  18.55754662  -1.65538514 -29.63843727   0.03904019
  -4.6178093    0.07978418]"
2024-07-18T18:28:50.322427,"[  0.03786606  17.71648216   1.93104064 -18.63318825  -0.45626009
  -2.61463547   0.07978418]"
2024-07-18T18:28:50.486792,"[  0.5615477   17.22057152   2.4547224  -18.14521217  -0.41048372
  -2.59357834   0.07978418]"
2024-07-18T18:28:50.653825,"[ -1.53317881  16.49455833   0.35999572 -19.60517311  -0.1715311
  -2.34180832   0.08985499]"
2024-07-18T18:28:50.819563,"[ -2.84238291  16.3438015   -1.1317035  -25.55610085   0.20475064
  -2.74097824   0.08985499]"
2024-07-18T18:28:50.993449,"[ -6.09952402  15.04649925  -4.45628834 -31.62207985   0.94724333
  -2.74097824   0.04957179]"
2024-07-18T18:28:51.171888,"[ -3.33035898  16.45885277  -1.58000672 -25.9686985    0.29630339
  -2.7931633    0.09992579]"
2024-07-18T18:28:51.357730,"[ -0.14859635  17.60539818   1.78028381 -18.22059059  -0.3830179
  -2.55146408   0.03858546]"
2024-07-18T18:28:51.538548,"[ -1.49747324  17.03014183   0.35999572 -19.83130836  -0.07082309
  -2.35279465   0.03858546]"
2024-07-18T18:28:51.727879,"[ -8.82901669  13.51909447  -7.22148609 -33.4549675    1.51578581
  -2.18433762   0.08985499]"
2024-07-18T18:28:51.922726,"[ -2.16794443  16.6096096   -0.38585389 -22.37433815   0.12143765
  -2.47822189   0.06971338]"
2024-07-18T18:28:52.116764,"[  0.41079086  17.75615501   2.37934399 -17.17322731  -0.39217317
  -2.45716476   0.08985499]"
2024-07-18T18:28:52.311757,"[-6.88504648e+00  1.46259670e+01 -5.09105396e+00 -2.70557346e+01
  1.06626189e+00 -1.78608310e+00  8.37305468e-03]"
2024-07-18T18:28:52.511695,"[ 2.16048956e-03  1.70301418e+01  1.81598938e+00 -1.88950291e+01
 -3.64707351e-01 -2.67780685e+00  9.99257863e-02]"
2024-07-18T18:28:52.714085,"[ -4.9014039   16.11369896  -3.11137867 -25.63147926   0.80991423
  -1.92249668   0.03858546]"
2024-07-18T18:28:52.920056,"[ -6.24631357  13.32866478  -4.68242359 -26.23053932   1.2777487
  -1.26148593   0.05964259]"
2024-07-18T18:28:53.122138,"[ -0.45011002  17.6807766    1.33198059 -19.72022438  -0.29970491
  -2.82429123   0.12098292]"
2024-07-18T18:28:53.339994,"[  0.5615477   17.83153343   2.49042797 -17.7365818   -0.37386262
  -2.55146408   0.10999659]"
2024-07-18T18:28:53.546061,"[ -0.22397476  16.87938499   1.55811584 -17.99842262  -0.37386262
  -2.54139328   0.10999659]"
2024-07-18T18:28:53.796197,"[  0.29970688  17.29991722   2.15320873 -17.66120338  -0.36470735
  -2.53040695   0.07978418]"
2024-07-18T18:28:54.008492,"[ -0.03751236  17.10552025   1.81598938 -17.88337135  -0.36470735
  -2.52033615   0.02851466]"
2024-07-18T18:28:54.221977,"[  0.07357162  17.22057152   1.96674621 -17.77228737  -0.35463655
  -2.52033615   0.03858546]"
2024-07-18T18:28:54.445823,"[  0.11324447  17.1451931    1.96674621 -17.88337135  -0.3830179
  -2.51026535   0.08985499]"
2024-07-18T18:28:54.666850,"[ 7.35716224e-02  1.72205715e+01  2.00641918e+00 -1.78119602e+01
 -3.73862624e-01 -2.53040695e+00  8.37305468e-03]"
2024-07-18T18:28:54.884886,"[  0.14895004  17.1451931    2.00641918 -17.81196022  -0.36470735
  -2.53040695   0.08985499]"
2024-07-18T18:28:55.118962,"[  0.11324447  17.18486595   1.96674621 -17.77228737  -0.36470735
  -2.53040695   0.08985499]"
2024-07-18T18:28:55.350950,"[  0.14895004  17.18486595   2.00641918 -17.81196022  -0.35463655
  -2.53040695   0.10999659]"
2024-07-18T18:28:55.584266,"[  0.07357162  17.18486595   1.96674621 -17.81196022  -0.35463655
  -2.53040695   0.03858546]"
2024-07-18T18:28:55.817531,"[  0.18862289  17.1451931    2.00641918 -17.81196022  -0.36470735
  -2.54139328   0.10999659]"
2024-07-18T18:28:56.050308,"[  0.14895004  17.18486595   1.96674621 -17.88337135  -0.3830179
  -2.53040695   0.09992579]"
2024-07-18T18:28:56.282582,"[  0.14895004  17.1451931    2.00641918 -17.81196022  -0.35463655
  -2.52033615   0.04957179]"
2024-07-18T18:28:56.516145,"[  0.14895004  17.10552025   1.96674621 -17.77228737  -0.36470735
  -2.53040695   0.10999659]"
2024-07-18T18:28:56.751195,"[  0.11324447  17.18486595   2.00641918 -17.81196022  -0.37386262
  -2.53040695   0.04957179]"
2024-07-18T18:28:56.985956,"[  0.14895004  17.18486595   2.00641918 -17.84766579  -0.37386262
  -2.53040695   0.06971338]"
2024-07-18T18:28:57.223364,"[  0.11324447  17.1451931    1.96674621 -17.84766579  -0.37386262
  -2.54139328   0.09992579]"
2024-07-18T18:28:57.474222,"[  0.11324447  17.1451931    1.96674621 -17.88337135  -0.36470735
  -2.53040695   0.04957179]"
2024-07-18T18:28:57.721446,"[  0.11324447  17.18486595   1.96674621 -17.88337135  -0.37386262
  -2.53040695   0.10999659]"
